tile,dec,ra
CFIS_LSB.168.316.r,68.0,224.23524165453725
CFIS_LSB.168.317.r,68.5,229.19432153276117
CFIS_LSB.168.318.r,69.0,234.39596120852815
CFIS_LSB.168.319.r,69.5,239.85787991648493
CFIS_LSB.168.320.r,70.0,245.59956961369926
CFIS_LSB.168.321.r,70.5,251.64252224419764
CFIS_LSB.168.322.r,71.0,258.0104928876083
CFIS_LSB.168.323.r,71.5,264.7298055807919
CFIS_LSB.168.324.r,72.0,271.82971010998233
CFIS_LSB.168.325.r,72.5,279.3427999675353
CFIS_LSB.169.262.r,41.0,111.96359793797454
CFIS_LSB.169.263.r,41.5,112.82375934184975
CFIS_LSB.169.264.r,42.0,113.70596565173878
CFIS_LSB.169.265.r,42.5,114.61087406483222
CFIS_LSB.169.266.r,43.0,115.5391704628313
CFIS_LSB.169.267.r,43.5,116.49157094160499
CFIS_LSB.169.268.r,44.0,117.46882344090935
CFIS_LSB.169.269.r,44.5,118.4717094818595
CFIS_LSB.169.270.r,45.0,119.50104602052653
CFIS_LSB.169.271.r,45.5,120.55768742678606
CFIS_LSB.169.272.r,46.0,121.64252759837386
CFIS_LSB.169.273.r,46.5,122.75650222102058
CFIS_LSB.169.274.r,47.0,123.90059118654831
CFIS_LSB.169.275.r,47.5,125.07582118193106
CFIS_LSB.169.276.r,48.0,126.28326846355942
CFIS_LSB.169.277.r,48.5,127.52406183232216
CFIS_LSB.169.278.r,49.0,128.7993858266413
CFIS_LSB.169.279.r,49.5,130.11048415228998
CFIS_LSB.169.280.r,50.0,131.45866336970482
CFIS_LSB.169.281.r,50.5,132.84529686160354
CFIS_LSB.169.282.r,51.0,134.2718291060558
CFIS_LSB.169.283.r,51.5,135.7397802827718
CFIS_LSB.169.284.r,52.0,137.25075124329186
CFIS_LSB.169.285.r,52.5,138.80642887903713
CFIS_LSB.169.286.r,53.0,140.40859192484982
CFIS_LSB.169.287.r,53.5,142.05911723977755
CFIS_LSB.169.307.r,63.5,189.37788917222832
CFIS_LSB.169.308.r,64.0,192.7590367635606
CFIS_LSB.169.309.r,64.5,196.27833202549826
CFIS_LSB.169.310.r,65.0,199.94403377638614
CFIS_LSB.169.311.r,65.5,203.76507574309935
CFIS_LSB.169.312.r,66.0,207.75113685602312
CFIS_LSB.169.313.r,66.5,211.91272051807917
CFIS_LSB.169.314.r,67.0,216.2612442134096
CFIS_LSB.169.315.r,67.5,220.8091410641076
CFIS_LSB.169.316.r,68.0,225.56997523581427
CFIS_LSB.169.317.r,68.5,230.55857344664668
CFIS_LSB.169.318.r,69.0,235.79117526334082
CFIS_LSB.169.319.r,69.5,241.2856053921783
CFIS_LSB.169.320.r,70.0,247.0614718137808
CFIS_LSB.169.321.r,70.5,253.1403944004131
CFIS_LSB.169.322.r,71.0,259.5462696309869
CFIS_LSB.169.323.r,71.5,266.3055782330585
CFIS_LSB.169.324.r,72.0,273.4477440987322
CFIS_LSB.169.325.r,72.5,281.00555472924685
CFIS_LSB.170.262.r,41.0,112.62610443464895
CFIS_LSB.170.263.r,41.5,113.49135555097313
CFIS_LSB.170.264.r,42.0,114.37878201654196
CFIS_LSB.170.265.r,42.5,115.28904491728684
CFIS_LSB.170.266.r,43.0,116.22283419338059
CFIS_LSB.170.267.r,43.5,117.18087017794585
CFIS_LSB.170.268.r,44.0,118.16390523641769
CFIS_LSB.170.269.r,44.5,119.17272551429654
CFIS_LSB.170.270.r,45.0,120.20815280171307
CFIS_LSB.170.271.r,45.5,121.27104652398597
CFIS_LSB.170.272.r,46.0,122.36230586818672
CFIS_LSB.170.273.r,46.5,123.48287205664793
CFIS_LSB.170.274.r,47.0,124.63373077936812
CFIS_LSB.170.275.r,47.5,125.81591479839219
CFIS_LSB.170.276.r,48.0,127.03050673849174
CFIS_LSB.170.277.r,48.5,128.2786420798507
CFIS_LSB.170.278.r,49.0,129.5615123699942
CFIS_LSB.170.279.r,49.5,130.88036867390116
CFIS_LSB.170.280.r,50.0,132.23652528313505
CFIS_LSB.170.281.r,50.5,133.63136370693846
CFIS_LSB.170.282.r,51.0,135.06633697058868
CFIS_LSB.170.283.r,51.5,136.54297424894202
CFIS_LSB.170.284.r,52.0,138.06288586603324
CFIS_LSB.170.285.r,52.5,139.62776869488943
CFIS_LSB.170.286.r,53.0,141.23941199541105
CFIS_LSB.170.287.r,53.5,142.8997037323206
CFIS_LSB.170.307.r,63.5,190.4984683980995
CFIS_LSB.170.308.r,64.0,193.89962277991302
CFIS_LSB.170.309.r,64.5,197.43974227416984
CFIS_LSB.170.310.r,65.0,201.12713456796237
CFIS_LSB.170.311.r,65.5,204.97078625045498
CFIS_LSB.170.312.r,66.0,208.98043352381023
CFIS_LSB.170.313.r,66.5,213.16664194126307
CFIS_LSB.170.314.r,67.0,217.54089654603334
CFIS_LSB.170.315.r,67.5,222.11570402898397
CFIS_LSB.170.316.r,68.0,226.90470881709126
CFIS_LSB.170.317.r,68.5,231.92282536053216
CFIS_LSB.170.318.r,69.0,237.1863893181535
CFIS_LSB.170.319.r,69.5,242.71333086787166
CFIS_LSB.170.320.r,70.0,248.52337401386234
CFIS_LSB.170.321.r,70.5,254.63826655662857
CFIS_LSB.170.322.r,71.0,261.0820463743655
CFIS_LSB.170.323.r,71.5,267.8813508853251
CFIS_LSB.170.324.r,72.0,275.0657780874821
CFIS_LSB.170.325.r,72.5,282.6683094909584
CFIS_LSB.171.261.r,40.5,112.4399384906621
CFIS_LSB.171.262.r,41.0,113.28861093132335
CFIS_LSB.171.263.r,41.5,114.1589517600965
CFIS_LSB.171.264.r,42.0,115.05159838134516
CFIS_LSB.171.265.r,42.5,115.96721576974147
CFIS_LSB.171.266.r,43.0,116.90649792392989
CFIS_LSB.171.267.r,43.5,117.8701694142867
CFIS_LSB.171.268.r,44.0,118.85898703192603
CFIS_LSB.171.269.r,44.5,119.87374154673358
CFIS_LSB.171.270.r,45.0,120.91525958289962
CFIS_LSB.171.271.r,45.5,121.98440562118589
CFIS_LSB.171.272.r,46.0,123.08208413799959
CFIS_LSB.171.273.r,46.5,124.20924189227527
CFIS_LSB.171.274.r,47.0,125.36687037218793
CFIS_LSB.171.275.r,47.5,126.55600841485332
CFIS_LSB.171.276.r,48.0,127.77774501342404
CFIS_LSB.171.277.r,48.5,129.03322232737924
CFIS_LSB.171.278.r,49.0,130.3236389133471
CFIS_LSB.171.279.r,49.5,131.65025319551233
CFIS_LSB.171.280.r,50.0,133.01438719656525
CFIS_LSB.171.281.r,50.5,134.4174305522734
CFIS_LSB.171.282.r,51.0,135.86084483512155
CFIS_LSB.171.283.r,51.5,137.34616821511227
CFIS_LSB.171.284.r,52.0,138.87502048877462
CFIS_LSB.171.285.r,52.5,140.44910851074172
CFIS_LSB.171.286.r,53.0,142.07023206597228
CFIS_LSB.171.307.r,63.5,191.61904762397066
CFIS_LSB.171.308.r,64.0,195.04020879626546
CFIS_LSB.171.309.r,64.5,198.60115252284143
CFIS_LSB.171.310.r,65.0,202.3102353595386
CFIS_LSB.171.311.r,65.5,206.17649675781058
CFIS_LSB.171.312.r,66.0,210.20973019159737
CFIS_LSB.171.313.r,66.5,214.420563364447
CFIS_LSB.171.314.r,67.0,218.82054887865706
CFIS_LSB.171.315.r,67.5,223.42226699386035
CFIS_LSB.171.316.r,68.0,228.23944239836828
CFIS_LSB.171.317.r,68.5,233.28707727441764
CFIS_LSB.171.318.r,69.0,238.58160337296616
CFIS_LSB.171.319.r,69.5,244.14105634356503
CFIS_LSB.171.320.r,70.0,249.9852762139439
CFIS_LSB.171.321.r,70.5,256.136138712844
CFIS_LSB.171.322.r,71.0,262.61782311774414
CFIS_LSB.171.323.r,71.5,269.45712353759177
CFIS_LSB.171.324.r,72.0,276.683812076232
CFIS_LSB.171.325.r,72.5,284.3310642526699
CFIS_LSB.172.260.r,40.0,112.26502688257597
CFIS_LSB.172.261.r,40.5,113.09748199060749
CFIS_LSB.172.262.r,41.0,113.95111742799776
CFIS_LSB.172.263.r,41.5,114.82654796921986
CFIS_LSB.172.264.r,42.0,115.72441474614834
CFIS_LSB.172.265.r,42.5,116.6453866221961
CFIS_LSB.172.266.r,43.0,117.59016165447918
CFIS_LSB.172.267.r,43.5,118.55946865062757
CFIS_LSB.172.268.r,44.0,119.55406882743436
CFIS_LSB.172.269.r,44.5,120.57475757917062
CFIS_LSB.172.270.r,45.0,121.62236636408616
CFIS_LSB.172.271.r,45.5,122.69776471838581
CFIS_LSB.172.272.r,46.0,123.80186240781245
CFIS_LSB.172.273.r,46.5,124.93561172790261
CFIS_LSB.172.274.r,47.0,126.10000996500774
CFIS_LSB.172.275.r,47.5,127.29610203131445
CFIS_LSB.172.276.r,48.0,128.52498328835634
CFIS_LSB.172.277.r,48.5,129.78780257490777
CFIS_LSB.172.278.r,49.0,131.08576545670002
CFIS_LSB.172.279.r,49.5,132.42013771712354
CFIS_LSB.172.280.r,50.0,133.79224910999545
CFIS_LSB.172.281.r,50.5,135.20349739760834
CFIS_LSB.172.282.r,51.0,136.65535269965443
CFIS_LSB.172.283.r,51.5,138.14936218128253
CFIS_LSB.172.284.r,52.0,139.68715511151598
CFIS_LSB.172.285.r,52.5,141.27044832659402
CFIS_LSB.172.286.r,53.0,142.90105213653354
CFIS_LSB.172.306.r,63.0,189.4312767543329
CFIS_LSB.172.307.r,63.5,192.73962684984184
CFIS_LSB.172.308.r,64.0,196.18079481261788
CFIS_LSB.172.309.r,64.5,199.76256277151302
CFIS_LSB.172.310.r,65.0,203.49333615111487
CFIS_LSB.172.311.r,65.5,207.3822072651662
CFIS_LSB.172.312.r,66.0,211.43902685938448
CFIS_LSB.172.313.r,66.5,215.6744847876309
CFIS_LSB.172.314.r,67.0,220.1002012112808
CFIS_LSB.172.315.r,67.5,224.72882995873672
CFIS_LSB.172.316.r,68.0,229.57417597964528
CFIS_LSB.172.317.r,68.5,234.65132918830312
CFIS_LSB.172.318.r,69.0,239.97681742777883
CFIS_LSB.172.319.r,69.5,245.5687818192584
CFIS_LSB.172.320.r,70.0,251.44717841402544
CFIS_LSB.172.321.r,70.5,257.63401086905947
CFIS_LSB.172.322.r,71.0,264.15359986112276
CFIS_LSB.172.323.r,71.5,271.0328961898584
CFIS_LSB.172.324.r,72.0,278.3018460649819
CFIS_LSB.172.325.r,72.5,285.9938190143814
CFIS_LSB.173.259.r,39.5,112.101145896924
CFIS_LSB.173.260.r,40.0,112.9177305272421
CFIS_LSB.173.261.r,40.5,113.75502549055288
CFIS_LSB.173.262.r,41.0,114.61362392467217
CFIS_LSB.173.263.r,41.5,115.49414417834323
CFIS_LSB.173.264.r,42.0,116.39723111095154
CFIS_LSB.173.265.r,42.5,117.32355747465073
CFIS_LSB.173.266.r,43.0,118.27382538502847
CFIS_LSB.173.267.r,43.5,119.24876788696842
CFIS_LSB.173.268.r,44.0,120.24915062294271
CFIS_LSB.173.269.r,44.5,121.27577361160766
CFIS_LSB.173.270.r,45.0,122.32947314527271
CFIS_LSB.173.271.r,45.5,123.41112381558573
CFIS_LSB.173.272.r,46.0,124.52164067762531
CFIS_LSB.173.273.r,46.5,125.66198156352995
CFIS_LSB.173.274.r,47.0,126.83314955782755
CFIS_LSB.173.275.r,47.5,128.03619564777557
CFIS_LSB.173.276.r,48.0,129.27222156328864
CFIS_LSB.173.277.r,48.5,130.54238282243628
CFIS_LSB.173.278.r,49.0,131.84789200005292
CFIS_LSB.173.279.r,49.5,133.1900222387347
CFIS_LSB.173.280.r,50.0,134.57011102342565
CFIS_LSB.173.281.r,50.5,135.98956424294326
CFIS_LSB.173.282.r,51.0,137.4498605641873
CFIS_LSB.173.283.r,51.5,138.95255614745275
CFIS_LSB.173.284.r,52.0,140.49928973425736
CFIS_LSB.173.285.r,52.5,142.0917881424463
CFIS_LSB.173.306.r,63.0,190.53262138662555
CFIS_LSB.173.307.r,63.5,193.86020607571302
CFIS_LSB.173.308.r,64.0,197.32138082897032
CFIS_LSB.173.309.r,64.5,200.9239730201846
CFIS_LSB.173.310.r,65.0,204.6764369426911
CFIS_LSB.173.311.r,65.5,208.58791777252182
CFIS_LSB.173.312.r,66.0,212.6683235271716
CFIS_LSB.173.313.r,66.5,216.92840621081479
CFIS_LSB.173.314.r,67.0,221.37985354390452
CFIS_LSB.173.315.r,67.5,226.0353929236131
CFIS_LSB.173.316.r,68.0,230.9089095609223
CFIS_LSB.173.317.r,68.5,236.0155811021886
CFIS_LSB.173.318.r,69.0,241.3720314825915
CFIS_LSB.173.319.r,69.5,246.99650729495175
CFIS_LSB.173.320.r,70.0,252.90908061410698
CFIS_LSB.173.321.r,70.5,259.13188302527493
CFIS_LSB.173.322.r,71.0,265.6893766045014
CFIS_LSB.173.323.r,71.5,272.608668842125
CFIS_LSB.173.324.r,72.0,279.9198800537318
CFIS_LSB.174.259.r,39.5,112.74912939921836
CFIS_LSB.174.260.r,40.0,113.57043417190825
CFIS_LSB.174.261.r,40.5,114.41256899049827
CFIS_LSB.174.262.r,41.0,115.27613042134656
CFIS_LSB.174.263.r,41.5,116.16174038746661
CFIS_LSB.174.264.r,42.0,117.07004747575472
CFIS_LSB.174.265.r,42.5,118.00172832710535
CFIS_LSB.174.266.r,43.0,118.95748911557777
CFIS_LSB.174.267.r,43.5,119.93806712330928
CFIS_LSB.174.268.r,44.0,120.94423241845105
CFIS_LSB.174.269.r,44.5,121.9767896440447
CFIS_LSB.174.270.r,45.0,123.03657992645925
CFIS_LSB.174.271.r,45.5,124.12448291278564
CFIS_LSB.174.272.r,46.0,125.24141894743818
CFIS_LSB.174.273.r,46.5,126.38835139915729
CFIS_LSB.174.274.r,47.0,127.56628915064738
CFIS_LSB.174.275.r,47.5,128.7762892642367
CFIS_LSB.174.276.r,48.0,130.01945983822094
CFIS_LSB.174.277.r,48.5,131.29696306996482
CFIS_LSB.174.278.r,49.0,132.61001854340583
CFIS_LSB.174.279.r,49.5,133.9599067603459
CFIS_LSB.174.280.r,50.0,135.34797293685585
CFIS_LSB.174.281.r,50.5,136.7756310882782
CFIS_LSB.174.282.r,51.0,138.24436842872018
CFIS_LSB.174.283.r,51.5,139.755750113623
CFIS_LSB.174.284.r,52.0,141.3114243569987
CFIS_LSB.174.285.r,52.5,142.9131279582986
CFIS_LSB.174.306.r,63.0,191.6339660189182
CFIS_LSB.174.307.r,63.5,194.98078530158418
CFIS_LSB.174.308.r,64.0,198.46196684532273
CFIS_LSB.174.309.r,64.5,202.0853832688562
CFIS_LSB.174.310.r,65.0,205.85953773426738
CFIS_LSB.174.311.r,65.5,209.79362827987742
CFIS_LSB.174.312.r,66.0,213.89762019495873
CFIS_LSB.174.313.r,66.5,218.18232763399868
CFIS_LSB.174.314.r,67.0,222.65950587652824
CFIS_LSB.174.315.r,67.5,227.34195588848948
CFIS_LSB.174.316.r,68.0,232.2436431421993
CFIS_LSB.174.317.r,68.5,237.3798330160741
CFIS_LSB.174.318.r,69.0,242.76724553740416
CFIS_LSB.174.319.r,69.5,248.42423277064512
CFIS_LSB.174.320.r,70.0,254.37098281418852
CFIS_LSB.174.321.r,70.5,260.6297551814904
CFIS_LSB.174.322.r,71.0,267.22515334788
CFIS_LSB.174.323.r,71.5,274.1844414943916
CFIS_LSB.174.324.r,72.0,281.5379140424817
CFIS_LSB.175.258.r,39.0,112.59146201565214
CFIS_LSB.175.259.r,39.5,113.39711290151271
CFIS_LSB.175.260.r,40.0,114.22313781657438
CFIS_LSB.175.261.r,40.5,115.07011249044368
CFIS_LSB.175.262.r,41.0,115.93863691802098
CFIS_LSB.175.263.r,41.5,116.82933659658998
CFIS_LSB.175.264.r,42.0,117.7428638405579
CFIS_LSB.175.265.r,42.5,118.67989917955998
CFIS_LSB.175.266.r,43.0,119.64115284612707
CFIS_LSB.175.267.r,43.5,120.62736635965014
CFIS_LSB.175.268.r,44.0,121.63931421395938
CFIS_LSB.175.269.r,44.5,122.67780567648173
CFIS_LSB.175.270.r,45.0,123.74368670764581
CFIS_LSB.175.271.r,45.5,124.83784200998556
CFIS_LSB.175.272.r,46.0,125.96119721725104
CFIS_LSB.175.273.r,46.5,127.11472123478464
CFIS_LSB.175.274.r,47.0,128.2994287434672
CFIS_LSB.175.275.r,47.5,129.51638288069785
CFIS_LSB.175.276.r,48.0,130.76669811315324
CFIS_LSB.175.277.r,48.5,132.05154331749335
CFIS_LSB.175.278.r,49.0,133.37214508675874
CFIS_LSB.175.279.r,49.5,134.72979128195706
CFIS_LSB.175.280.r,50.0,136.12583485028608
CFIS_LSB.175.281.r,50.5,137.56169793361315
CFIS_LSB.175.282.r,51.0,139.03887629325305
CFIS_LSB.175.283.r,51.5,140.55894407979326
CFIS_LSB.175.284.r,52.0,142.1235589797401
CFIS_LSB.175.305.r,62.5,189.49704989251745
CFIS_LSB.175.306.r,63.0,192.73531065121082
CFIS_LSB.175.307.r,63.5,196.10136452745536
CFIS_LSB.175.308.r,64.0,199.60255286167518
CFIS_LSB.175.309.r,64.5,203.24679351752778
CFIS_LSB.175.310.r,65.0,207.0426385258436
CFIS_LSB.175.311.r,65.5,210.99933878723306
CFIS_LSB.175.312.r,66.0,215.12691686274584
CFIS_LSB.175.313.r,66.5,219.43624905718258
CFIS_LSB.175.314.r,67.0,223.93915820915197
CFIS_LSB.175.315.r,67.5,228.64851885336586
CFIS_LSB.175.316.r,68.0,233.5783767234763
CFIS_LSB.175.317.r,68.5,238.74408492995957
CFIS_LSB.175.318.r,69.0,244.16245959221683
CFIS_LSB.175.319.r,69.5,249.85195824633848
CFIS_LSB.175.320.r,70.0,255.83288501427006
CFIS_LSB.175.321.r,70.5,262.12762733770586
CFIS_LSB.175.322.r,71.0,268.7609300912586
CFIS_LSB.175.323.r,71.5,275.7602141466582
CFIS_LSB.175.324.r,72.0,283.15594803123156
CFIS_LSB.176.258.r,39.0,113.23484179859872
CFIS_LSB.176.259.r,39.5,114.04509640380708
CFIS_LSB.176.260.r,40.0,114.87584146124053
CFIS_LSB.176.261.r,40.5,115.72765599038907
CFIS_LSB.176.262.r,41.0,116.60114341469539
CFIS_LSB.176.263.r,41.5,117.49693280571336
CFIS_LSB.176.264.r,42.0,118.4156802053611
CFIS_LSB.176.265.r,42.5,119.35807003201461
CFIS_LSB.176.266.r,43.0,120.32481657667637
CFIS_LSB.176.267.r,43.5,121.316665595991
CFIS_LSB.176.268.r,44.0,122.33439600946772
CFIS_LSB.176.269.r,44.5,123.37882170891876
CFIS_LSB.176.270.r,45.0,124.45079348883236
CFIS_LSB.176.271.r,45.5,125.55120110718548
CFIS_LSB.176.272.r,46.0,126.6809754870639
CFIS_LSB.176.273.r,46.5,127.84109107041198
CFIS_LSB.176.274.r,47.0,129.032568336287
CFIS_LSB.176.275.r,47.5,130.25647649715899
CFIS_LSB.176.276.r,48.0,131.51393638808557
CFIS_LSB.176.277.r,48.5,132.8061235650219
CFIS_LSB.176.278.r,49.0,134.13427163011164
CFIS_LSB.176.279.r,49.5,135.49967580356827
CFIS_LSB.176.280.r,50.0,136.90369676371628
CFIS_LSB.176.281.r,50.5,138.34776477894806
CFIS_LSB.176.282.r,51.0,139.83338415778593
CFIS_LSB.176.283.r,51.5,141.36213804596352
CFIS_LSB.176.291.r,55.5,155.36552082790428
CFIS_LSB.176.305.r,62.5,190.57989017761756
CFIS_LSB.176.306.r,63.0,193.83665528350346
CFIS_LSB.176.307.r,63.5,197.22194375332654
CFIS_LSB.176.308.r,64.0,200.7431388780276
CFIS_LSB.176.309.r,64.5,204.40820376619936
CFIS_LSB.176.310.r,65.0,208.22573931741988
CFIS_LSB.176.311.r,65.5,212.20504929458866
CFIS_LSB.176.312.r,66.0,216.35621353053295
CFIS_LSB.176.313.r,66.5,220.69017048036648
CFIS_LSB.176.314.r,67.0,225.2188105417757
CFIS_LSB.176.315.r,67.5,229.95508181824223
CFIS_LSB.176.316.r,68.0,234.9131103047533
CFIS_LSB.176.317.r,68.5,240.10833684384505
CFIS_LSB.176.318.r,69.0,245.55767364702947
CFIS_LSB.176.319.r,69.5,251.27968372203185
CFIS_LSB.176.320.r,70.0,257.29478721435163
CFIS_LSB.176.321.r,70.5,263.6254994939213
CFIS_LSB.176.322.r,71.0,270.29670683463723
CFIS_LSB.176.323.r,71.5,277.3359867989248
CFIS_LSB.176.324.r,72.0,284.7739820199815
CFIS_LSB.177.257.r,38.5,113.08341118745781
CFIS_LSB.177.258.r,39.0,113.8782215815453
CFIS_LSB.177.259.r,39.5,114.69307990610143
CFIS_LSB.177.260.r,40.0,115.52854510590666
CFIS_LSB.177.261.r,40.5,116.38519949033446
CFIS_LSB.177.262.r,41.0,117.26364991136978
CFIS_LSB.177.263.r,41.5,118.16452901483672
CFIS_LSB.177.264.r,42.0,119.08849657016428
CFIS_LSB.177.265.r,42.5,120.03624088446924
CFIS_LSB.177.266.r,43.0,121.00848030722567
CFIS_LSB.177.267.r,43.5,122.00596483233186
CFIS_LSB.177.268.r,44.0,123.02947780497607
CFIS_LSB.177.269.r,44.5,124.0798377413558
CFIS_LSB.177.270.r,45.0,125.1579002700189
CFIS_LSB.177.271.r,45.5,126.2645602043854
CFIS_LSB.177.272.r,46.0,127.40075375687677
CFIS_LSB.177.273.r,46.5,128.56746090603932
CFIS_LSB.177.274.r,47.0,129.7657079291068
CFIS_LSB.177.275.r,47.5,130.9965701136201
CFIS_LSB.177.276.r,48.0,132.26117466301787
CFIS_LSB.177.277.r,48.5,133.56070381255043
CFIS_LSB.177.278.r,49.0,134.89639817346458
CFIS_LSB.177.279.r,49.5,136.26956032517944
CFIS_LSB.177.280.r,50.0,137.68155867714648
CFIS_LSB.177.281.r,50.5,139.133831624283
CFIS_LSB.177.282.r,51.0,140.6278920223188
CFIS_LSB.177.283.r,51.5,142.16533201213375
CFIS_LSB.177.290.r,55.0,154.29504141246716
CFIS_LSB.177.291.r,55.5,156.24827946897193
CFIS_LSB.177.305.r,62.5,191.66273046271766
CFIS_LSB.177.306.r,63.0,194.9379999157961
CFIS_LSB.177.307.r,63.5,198.3425229791977
CFIS_LSB.177.308.r,64.0,201.88372489438004
CFIS_LSB.177.309.r,64.5,205.56961401487095
CFIS_LSB.177.310.r,65.0,209.40884010899612
CFIS_LSB.177.311.r,65.5,213.4107598019443
CFIS_LSB.177.312.r,66.0,217.58551019832007
CFIS_LSB.177.313.r,66.5,221.94409190355037
CFIS_LSB.177.314.r,67.0,226.49846287439942
CFIS_LSB.177.315.r,67.5,231.2616447831186
CFIS_LSB.177.316.r,68.0,236.24784388603032
CFIS_LSB.177.317.r,68.5,241.47258875773053
CFIS_LSB.177.318.r,69.0,246.95288770184214
CFIS_LSB.177.319.r,69.5,252.7074091977252
CFIS_LSB.177.320.r,70.0,258.75668941443314
CFIS_LSB.177.321.r,70.5,265.1233716501368
CFIS_LSB.177.322.r,71.0,271.83248357801585
CFIS_LSB.177.323.r,71.5,278.9117594511915
CFIS_LSB.177.324.r,72.0,286.3920160087314
CFIS_LSB.178.257.r,38.5,113.7223005162005
CFIS_LSB.178.258.r,39.0,114.52160136449189
CFIS_LSB.178.259.r,39.5,115.3410634083958
CFIS_LSB.178.260.r,40.0,116.1812487505728
CFIS_LSB.178.261.r,40.5,117.04274299027985
CFIS_LSB.178.262.r,41.0,117.92615640804419
CFIS_LSB.178.263.r,41.5,118.83212522396009
CFIS_LSB.178.264.r,42.0,119.76131293496748
CFIS_LSB.178.265.r,42.5,120.71441173692386
CFIS_LSB.178.266.r,43.0,121.69214403777497
CFIS_LSB.178.267.r,43.5,122.69526406867271
CFIS_LSB.178.268.r,44.0,123.7245596004844
CFIS_LSB.178.269.r,44.5,124.78085377379284
CFIS_LSB.178.270.r,45.0,125.86500705120545
CFIS_LSB.178.271.r,45.5,126.97791930158532
CFIS_LSB.178.272.r,46.0,128.12053202668963
CFIS_LSB.178.273.r,46.5,129.29383074166665
CFIS_LSB.178.274.r,47.0,130.49884752192662
CFIS_LSB.178.275.r,47.5,131.73666373008123
CFIS_LSB.178.276.r,48.0,133.00841293795017
CFIS_LSB.178.277.r,48.5,134.31528406007897
CFIS_LSB.178.278.r,49.0,135.65852471681748
CFIS_LSB.178.279.r,49.5,137.03944484679062
CFIS_LSB.178.280.r,50.0,138.45942059057668
CFIS_LSB.178.281.r,50.5,139.91989846961792
CFIS_LSB.178.282.r,51.0,141.42239988685168
CFIS_LSB.178.290.r,55.0,155.1667648102777
CFIS_LSB.178.291.r,55.5,157.13103811003955
CFIS_LSB.178.292.r,56.0,159.15795684745467
CFIS_LSB.178.305.r,62.5,192.74557074781777
CFIS_LSB.178.306.r,63.0,196.03934454808874
CFIS_LSB.178.307.r,63.5,199.46310220506888
CFIS_LSB.178.308.r,64.0,203.02431091073245
CFIS_LSB.178.309.r,64.5,206.73102426354254
CFIS_LSB.178.310.r,65.0,210.59194090057235
CFIS_LSB.178.311.r,65.5,214.6164703092999
CFIS_LSB.178.312.r,66.0,218.8148068661072
CFIS_LSB.178.313.r,66.5,223.19801332673427
CFIS_LSB.178.314.r,67.0,227.77811520702315
CFIS_LSB.178.315.r,67.5,232.568207747995
CFIS_LSB.178.316.r,68.0,237.58257746730732
CFIS_LSB.178.317.r,68.5,242.83684067161602
CFIS_LSB.178.318.r,69.0,248.3481017566548
CFIS_LSB.178.319.r,69.5,254.13513467341858
CFIS_LSB.178.320.r,70.0,260.2185916145147
CFIS_LSB.178.321.r,70.5,266.62124380635225
CFIS_LSB.178.322.r,71.0,273.3682603213945
CFIS_LSB.178.323.r,71.5,280.4875321034581
CFIS_LSB.179.256.r,38.0,113.5771302489958
CFIS_LSB.179.257.r,38.5,114.36118984494321
CFIS_LSB.179.258.r,39.0,115.16498114743847
CFIS_LSB.179.259.r,39.5,115.98904691069015
CFIS_LSB.179.260.r,40.0,116.83395239523894
CFIS_LSB.179.261.r,40.5,117.70028649022524
CFIS_LSB.179.262.r,41.0,118.58866290471859
CFIS_LSB.179.263.r,41.5,119.49972143308347
CFIS_LSB.179.264.r,42.0,120.43412929977066
CFIS_LSB.179.265.r,42.5,121.39258258937849
CFIS_LSB.179.266.r,43.0,122.37580776832426
CFIS_LSB.179.267.r,43.5,123.38456330501357
CFIS_LSB.179.268.r,44.0,124.41964139599274
CFIS_LSB.179.269.r,44.5,125.48186980622988
CFIS_LSB.179.270.r,45.0,126.57211383239199
CFIS_LSB.179.271.r,45.5,127.69127839878523
CFIS_LSB.179.272.r,46.0,128.84031029650248
CFIS_LSB.179.273.r,46.5,130.020200577294
CFIS_LSB.179.274.r,47.0,131.23198711474643
CFIS_LSB.179.275.r,47.5,132.47675734654237
CFIS_LSB.179.276.r,48.0,133.75565121288247
CFIS_LSB.179.277.r,48.5,135.0698643076075
CFIS_LSB.179.278.r,49.0,136.4206512601704
CFIS_LSB.179.279.r,49.5,137.80932936840182
CFIS_LSB.179.280.r,50.0,139.23728250400688
CFIS_LSB.179.281.r,50.5,140.70596531495286
CFIS_LSB.179.282.r,51.0,142.21690775138455
CFIS_LSB.179.289.r,54.5,154.12354822686828
CFIS_LSB.179.290.r,55.0,156.03848820808827
CFIS_LSB.179.291.r,55.5,158.01379675110718
CFIS_LSB.179.292.r,56.0,160.05210267244036
CFIS_LSB.179.305.r,62.5,193.82841103291787
CFIS_LSB.179.306.r,63.0,197.14068918038134
CFIS_LSB.179.307.r,63.5,200.58368143094006
CFIS_LSB.179.308.r,64.0,204.1648969270849
CFIS_LSB.179.309.r,64.5,207.89243451221412
CFIS_LSB.179.310.r,65.0,211.77504169214862
CFIS_LSB.179.311.r,65.5,215.82218081665553
CFIS_LSB.179.312.r,66.0,220.04410353389432
CFIS_LSB.179.313.r,66.5,224.4519347499182
CFIS_LSB.179.314.r,67.0,229.05776753964687
CFIS_LSB.179.315.r,67.5,233.87477071287137
CFIS_LSB.179.316.r,68.0,238.91731104858434
